typeid,numberchanges,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:55:52.9145686+02:00,0,00:00:02.2647064,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:55:56.4141531+02:00,0,00:00:03.5103072,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:00.1569602+02:00,0,00:00:08.7704300,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:09.09539+02:00,0,00:00:02.6785024,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",101,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:11.7758925+02:00,0,00:00:02.3409991,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",121,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:14.1233919+02:00,0,00:00:03.3280444,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",110,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:17.4684367+02:00,0,00:00:02.9385013,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",154,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:20.4129404+02:00,0,00:00:08.0445302,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",88,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:28.4634701+02:00,0,00:00:04.4402342,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",96,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:32.906204+02:00,0,00:00:03.6471510,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",143,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:36.5598594+02:00,0,00:00:02.2244913,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",132,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:38.8038526+02:00,0,00:00:03.4369991,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",88,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:42.2528532+02:00,0,00:00:02.2824988,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",121,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:44.5428532+02:00,0,00:00:02.1029997,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",72,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:46.6533537+02:00,0,00:00:02.0155632,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",82,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:48.6785176+02:00,0,00:00:02.4656624,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",66,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:51.1501803+02:00,0,00:00:02.0094984,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",110,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:53.1611804+02:00,0,00:00:02.5709997,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",99,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:55.7491806+02:00,0,00:00:03.5145549,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",110,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:56:59.2807385+02:00,0,00:00:02.0784950,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",110,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:01.3607353+02:00,0,00:00:02.2749984,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",66,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:03.6457351+02:00,0,00:00:06.3776622,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",33,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:10.0258983+02:00,0,00:00:02.5835130,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",55,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:12.6259126+02:00,0,00:00:02.3255035,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",77,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:14.9534154+02:00,0,00:00:03.1795439,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",121,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:18.1509586+02:00,0,00:00:03.7965255,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",88,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:21.9494858+02:00,0,00:00:02.4540493,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",111,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:24.4065361+02:00,0,00:00:04.0604991,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",44,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:28.4755373+02:00,0,00:00:02.5216559,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",51,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:31.0026931+02:00,0,00:00:02.0034997,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",62,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:57:33.012194+02:00,0,00:01:14.5252382,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:58:47.7330303+02:00,0,00:00:02.1492422,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:58:50.0418117+02:00,0,00:00:02.2869822,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:58:52.3919023+02:00,0,00:00:04.8027413,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",37,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:58:57.3822015+02:00,0,00:00:29.8960179,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:59:54.529857+02:00,0,00:00:02.5855916,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",31,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T03:59:57.306365+02:00,0,00:00:05.2988388,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:02.8506736+02:00,0,00:00:05.4534323,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:08.9546491+02:00,0,00:00:03.2329617,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:12.3303322+02:00,0,00:00:02.0985860,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:14.6655+02:00,0,00:00:04.1078317,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",105,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:19.7713324+02:00,0,00:00:02.8634998,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:23.6026696+02:00,0,00:00:02.4623494,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",113,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:26.0670207+02:00,0,00:00:02.1405665,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:28.2145868+02:00,0,00:00:23.2074161,0Win:vsWindowTypeToolWindow Package Manager Console
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:52.1923385+02:00,0,00:00:02.2910481,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:54.6518359+02:00,0,00:00:04.4508177,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:00:59.3277992+02:00,0,00:00:21.8860228,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:21.2153225+02:00,0,00:00:02.3125283,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",13,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:23.5568511+02:00,0,00:00:02.1930003,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:25.7758515+02:00,0,00:00:02.3990004,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:28.2138528+02:00,0,00:00:02.0674998,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",15,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:30.7193526+02:00,0,00:00:02.0515015,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:32.7848532+02:00,0,00:00:04.4665003,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:01:37.253854+02:00,0,00:00:02.1339997,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:03:48.9166253+02:00,0,00:00:03.7595013,0Win:vsWindowTypeToolWindow Unit Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:03:54.2466271+02:00,0,00:00:02.1093530,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:04:40.6837769+02:00,0,00:00:03.1049899,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:04:47.6568079+02:00,0,00:00:03.8734868,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:04:51.531796+02:00,0,00:00:03.1240389,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:04:55.1528372+02:00,0,00:00:02.0014997,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:04:58.1358351+02:00,0,00:00:02.0020026,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:05:16.1370831+02:00,0,00:00:20.4379656,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:05:42.8247404+02:00,0,00:00:08.5000829,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:05:51.3722133+02:00,0,00:05:06.7880878,0Win:vsWindowTypeDocument App.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:10:58.3733689+02:00,0,00:01:11.4420450,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,2016-07-23T04:12:10.7084132+02:00,0,10:34:35.8771266,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:42:40.7572377+02:00,0,00:00:03.8990002,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:43:17.4848256+02:00,0,00:00:02.7825007,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:43:45.7176852+02:00,0,00:00:03.1965204,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:47:22.2384234+02:00,0,00:01:15.3797374,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:48:37.8306775+02:00,0,00:00:05.2809216,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:48:44.1005994+02:00,0,00:00:30.5679942,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:49:14.7390948+02:00,0,00:02:51.6256885,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:52:06.5858849+02:00,0,00:01:18.7451409,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:53:28.5781789+02:00,0,00:00:02.7825118,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:53:43.9164885+02:00,0,00:00:03.4485005,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T16:53:51.2644896+02:00,0,00:05:10.0373533,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:00:11.8211175+02:00,0,00:00:20.1207660,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:02:52.8852628+02:00,0,00:00:57.6337608,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:03:52.8525944+02:00,0,00:00:12.2500683,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:04:09.3536629+02:00,0,00:00:06.5700013,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:04:18.2246628+02:00,0,00:12:23.8231174,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:16:50.7548517+02:00,0,00:00:02.4469959,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",17,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:16:53.2153516+02:00,0,00:00:02.0074967,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:16:55.2248484+02:00,0,00:00:02.1370008,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",13,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:16:57.3948489+02:00,0,00:00:02.2045101,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:16:59.7843492+02:00,0,00:00:02.2425005,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",15,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:17:02.0348493+02:00,0,00:00:02.0110010,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:17:04.0668497+02:00,0,00:00:02.1315030,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:17:08.0538535+02:00,0,00:00:03.0229146,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:34:07.9480858+02:00,0,00:00:59.5184059,0Win:vsWindowTypeDocument ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",20,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:35:56.213202+02:00,0,00:00:02.0230033,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",26,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:35:58.3167028+02:00,0,00:00:02.0330005,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:00.4297025+02:00,0,00:00:02.1570462,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:02.940748+02:00,0,00:00:14.4257016,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:18.7869499+02:00,0,00:00:06.6600310,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:27.0676449+02:00,0,00:00:03.2685556,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",13,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:32.1592009+02:00,0,00:00:18.1659781,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:36:50.3296789+02:00,0,00:00:38.4778681,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:37:28.8105471+02:00,0,00:00:02.3694981,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.1010-Default,2016-07-24T17:37:31.1820453+02:00,0,00:00:02.2165008,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName
