typeid,mode,reason,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:25.9367648+02:00,0,00:00:01.0913786,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:27.0286442+02:00,0,00:00:00.4380112,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:27.4796555+02:00,0,00:00:01.1450958,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:28.6257518+02:00,0,00:00:00.2959726,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:28.9227252+02:00,0,00:00:01.0802230,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:30.0039487+02:00,0,00:00:00.2839696,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:30.2884179+02:00,0,00:00:00.7700442,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:31.0589609+02:00,0,00:00:00.2806537,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:31.340615+02:00,0,00:00:00.7989280,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:32.1400419+02:00,0,00:00:04.4693011,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:36.6098434+02:00,0,00:00:10.4255928,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:25:47.0364317+02:00,0,00:00:44.9331483,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:26:31.9705809+02:00,0,00:00:00,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:31:11.9510984+02:00,0,00:02:09.0329264,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:33:20.9845249+02:00,0,00:00:00,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:29.0282635+02:00,0,00:00:02.0540010,0Win:vsWindowTypeDocument ICoder.cs,0Doc:CSharp ICoder.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:31.1057652+02:00,0,00:00:17.5757880,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:48.6825536+02:00,0,00:00:00.1985212,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:48.8815847+02:00,0,00:00:00.5160728,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:49.3981572+02:00,0,00:00:00.1080003,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:49.5066588+02:00,0,00:00:01.0031323,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:50.5112924+02:00,0,00:00:00.1994827,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:50.7112718+02:00,0,00:00:07.0422213,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:57.7539947+02:00,0,00:00:00.1749979,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:57.9294926+02:00,0,00:00:01.7727172,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:59.7037094+02:00,0,00:00:00.1744880,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:22:59.8786975+02:00,0,00:00:01.7856369,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:01.6663336+02:00,0,00:00:00.1859812,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:01.8528152+02:00,0,00:00:00.5875579,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:02.4413707+02:00,0,00:00:00.1779992,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:02.6198691+02:00,0,00:00:01.6156159,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:04.236983+02:00,0,00:00:00.1364899,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:04.3739712+02:00,0,00:00:01.3848193,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:05.760789+02:00,0,00:00:00.1469887,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:05.9082798+02:00,0,00:00:28.3905613,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:34.2998326+02:00,0,00:00:00.3589957,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonEndProgram,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.1010-Default,2016-07-12T15:23:34.6593288+02:00,0,00:00:00,0Win:vsWindowTypeDocument LzmaAlone.cs,0Doc:CSharp \LzmaAlone.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-19T22:49:26.4000181+02:00,0,00:00:08.7983433,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \GCalReader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-19T22:49:35.1993623+02:00,0,00:01:06.2352719,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \GCalReader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-19T22:50:41.4351347+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \GCalReader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-19T22:51:16.7110139+02:00,0,00:01:07.1036966,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \GCalReader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonEndProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-19T22:52:23.8152114+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \GCalReader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:35:18.3493077+02:00,0,00:00:09.1656131,0Win:vsWindowTypeToolWindow Error List...,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:35:27.5159278+02:00,0,00:00:22.1039442,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:35:49.620372+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:40:30.9429423+02:00,0,00:00:02.0059759,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:40:32.9499174+02:00,0,00:00:22.6276510,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:40:55.5785693+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:23.8462779+02:00,0,00:00:00.9675301,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:24.8143077+02:00,0,00:00:02.6078821,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:27.4231833+02:00,0,00:00:00.1145025,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:27.5386855+02:00,0,00:00:02.6530824,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:30.192268+02:00,0,00:00:05.0625979,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:41:35.2728637+02:00,0,00:00:37.8476335,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:42:13.1219961+02:00,0,00:00:00.7775387,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:42:13.9000356+02:00,0,00:00:18.2233613,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:42:32.1243929+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:42:34.2737267+02:00,0,00:00:32.6694016,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonEndProgram,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:06.9441296+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:24.7943044+02:00,0,00:00:00.5360169,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:25.3313214+02:00,0,00:00:04.5995435,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:29.9313609+02:00,0,00:00:00.0745012,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:30.006363+02:00,0,00:00:02.2999341,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:32.3217976+02:00,0,00:00:00.8191697,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,15,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:43:33.1419674+02:00,0,00:00:34.5685669,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:44:07.7110347+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:51.8193126+02:00,0,00:00:00.7545285,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:52.5748416+02:00,0,00:00:02.3035719,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:54.8794153+02:00,0,00:00:00.0855009,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:54.9659167+02:00,0,00:00:00.9405685,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:55.9074849+02:00,0,00:00:00.0539979,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:55.9619808+02:00,0,00:00:01.1436729,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:57.1061557+02:00,0,00:00:00.0634996,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:57.1706553+02:00,0,00:00:02.2898484,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:59.4610045+02:00,0,00:00:00.0540053,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:46:59.5155046+02:00,0,00:00:24.6870881,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:47:24.2035932+02:00,0,00:00:00,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:49:10.9938673+02:00,0,00:00:00.6790226,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:49:11.6738925+02:00,0,00:00:02.3496788,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:49:14.024571+02:00,0,00:00:00.0925003,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T04:49:14.118073+02:00,0,00:00:01.0629305,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
