typeid,target,location,navtype,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:20.6380096+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.0260286+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.0755267+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.1171105+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.1551112+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.230114+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.3889884+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.4319922+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:23.4959951+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:24.5045158+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:24.5430197+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:24.6150182+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:24.7818423+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:24.8808452+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:25.1583491+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:26.3340182+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:26.616054+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:26.731558+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:27.7262957+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.0827748+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].s()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.218779+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].st()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.3732492+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].str()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.5325843+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].stri()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.5560843+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].strin()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.6762935+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.7288928+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:28.7670494+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:30.7311192+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].strin()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:31.0421209+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].stri()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:31.2020742+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].st()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:31.3450773+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[?] [FireHoseLoader.Program, FireHoseLoader].s()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:31.636117+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:31.7881137+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:33.3265234+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:33.4710664+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:34.393077+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:37.6542455+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:38.240253+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].G()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:39.7267272+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].Ge()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:39.8690513+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].Get()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:39.9390517+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetL()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:40.2846194+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLi()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:40.4828435+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLin()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:40.5534289+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLins()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:41.8509539+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLin()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:42.4731019+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine()",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:42.5156036+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([?] ???)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:45.6601987+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:static [p:string] [?].GetLine([?] ???),3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:45.9837059+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([?] ???)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.0402065+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] ???)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.1427068+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] f)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.6001876+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] fi)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.7097823+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] fil)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.8173436+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] file)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:46.9282783+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filena)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:47.7778979+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filenam)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:47.9796337+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:50.2690297+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:57.1453789+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:string] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:05:57.2720028+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [?] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:43.0559129+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:45.65802+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:47.3230051+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:47.4270063+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLine([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:47.6005098+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLines([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:50.9991815+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:FireHoseLoader.Program, FireHoseLoader",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:56.8095126+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLines([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:06:59.9017276+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,2,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:08:15.4380818+02:00,1,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLines([p:string] filename)",2,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:08:28.0528269+02:00,1,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:08:56.5827803+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLines([p:string] filename)",3,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:08:56.6427825+02:00,3,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,2,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:09:53.6551331+02:00,1,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:System.Collections.Generic.IEnumerable`1[[T -> p:string]], mscorlib, 4.0.0.0] [FireHoseLoader.Program, FireHoseLoader].GetLines([p:string] filename)",2,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.1010-Default,2016-07-20T05:10:02.9933371+02:00,1,,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \FireHoseLoader\Program.cs
