typeid,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:14:53.829409,1,00:00:02.9858165,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:15:18.1318884,1,00:00:06.6124854,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:15:37.6132679,1,00:00:03.7114895,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:15:48.3667131,1,00:00:00.1745770,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:15:55.4501521,1,00:00:00.2140358,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:17:28.3025918,1,00:00:00.6068163,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:17:34.5836257,1,00:00:04.8299339,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:17:45.6119043,1,00:00:10.6126122,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:18:02.4115972,1,00:00:05.2717507,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:18:16.6251623,1,00:00:01.1759368,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:18:47.2574806,1,00:00:00.3039651,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:18:57.4140962,1,00:00:05.3273882,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:19:17.6355498,1,00:00:09.1141684,0Win:vsWindowTypeOutput Output,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:19:34.0576995,1,00:00:02.7055060,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:19:44.091588,1,00:00:05.3030706,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:19:54.7521245,1,00:00:00.2139458,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:20:00.8240777,1,00:00:00.9736957,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:20:38.2205947,1,00:00:00.4688466,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:21:02.9128764,1,00:00:12.2006674,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:21:22.5413623,1,00:00:00.1840210,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:21:26.8067059,1,00:00:00.1906493,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:21:36.1482256,1,00:00:03.8086360,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:22:02.0507747,1,00:00:06.2491849,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:22:13.6017768,1,00:00:12.7179983,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:22:30.258976,1,00:00:08.5828504,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:23:28.501073,1,00:00:00.1973546,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:23:33.9687612,1,00:00:01.0516752,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:24:29.3405798,1,00:00:43.0199902,0Win:vsWindowTypeDocument login.html,0Doc:HTMLX \src\TestWebsite\wwwroot\login.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:25:23.3268087,1,00:00:00.5120054,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:25:27.2497419,1,00:00:40.6720059,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:26:12.900226,1,00:00:09.9643429,0Win:vsWindowTypeToolWindow Locals,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:26:27.8815488,1,00:00:02.0479477,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:26:40.8707498,1,00:00:01.0017475,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:26:50.198081,1,00:00:14.2160824,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:27:19.9557029,1,00:00:12.6361156,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:28:05.7937157,1,00:00:16.1404130,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:28:40.5321264,1,00:00:12.9471217,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:28:58.7100756,1,00:00:00.2727147,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:44:19.1961774,1,00:00:01.0477031,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:44:45.5916441,1,00:00:04.9705922,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:45:24.2798131,1,00:00:00.1664646,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:46:11.7262492,1,00:00:00.0996220,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:08.2458133,1,00:00:01.9511163,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:26.3551642,1,00:00:03.3198067,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:32.9836817,1,00:00:04.3363553,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:41.7258468,1,00:00:00.4687259,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:49.7511204,1,00:00:00.5551916,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:54.9774436,1,00:00:00.2653427,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:47:59.8651856,1,00:00:02.5965201,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:48:08.5989459,1,00:00:07.6581870,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:48:19.4696674,1,00:00:03.9460814,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:49:01.808455,1,00:00:10.6081684,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:49:19.60129,1,00:00:11.7888842,0Win:vsWindowTypeDocument index.html,0Doc:HTMLX index.html
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:49:47.4868297,1,00:00:09.0139999,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:50:00.7183483,1,00:00:01.1003762,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:51:24.1231961,1,00:00:01.6391850,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:54:52.761692,1,00:00:00.6916975,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:55:03.7992831,1,00:00:03.0364406,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:55:28.6024446,1,00:00:01.9361599,0Win:vsWindowTypeToolWindow Immediate Window,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:55:59.4237394,1,00:00:15.3994560,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:56:19.0884654,1,-00:00:00.0020012,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:56:59.9465751,1,00:00:01.6229957,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:57:11.7680751,1,00:00:09.8624781,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:57:24.7929156,1,00:00:02.8282392,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:55:25.771753,1,00:00:08.0659010,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:55:39.6822977,1,00:00:07.4001103,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:55:56.8657248,1,00:00:11.3408405,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:56:12.1913146,1,00:00:06.6603910,0Win:vsWindowTypeDocument ValuesController.cs,0Doc:CSharp valuescontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:57:15.5299894,1,00:00:01.8866689,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:57:21.7216439,1,00:00:01.3353701,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:57:29.1542586,1,00:00:03.8747018,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:57:43.7490166,1,00:00:16.7016441,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:58:07.0687953,1,00:00:10.6845192,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:00:18.4358825,1,00:00:03.1971881,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:00:32.1396015,1,00:00:06.0949882,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:00:53.3861601,1,00:00:12.3169428,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:01:38.2904573,1,00:00:00.3467160,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:02:08.9198863,1,00:00:05.9868140,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:02:32.9818821,1,00:00:02.1401772,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:02:46.4476123,1,00:00:10.3650472,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:03:03.4224981,1,00:00:01.0533771,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:03:28.986598,1,00:00:00.2035015,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:03:35.9766333,1,00:00:02.5245587,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:03:51.9919789,1,00:00:10.9935168,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:04:27.4956062,1,00:00:09.7410014,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:04:44.0486709,1,00:00:03.2177490,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:04:54.546535,1,00:00:04.4390568,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:05:09.0410567,1,00:00:00.1695517,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:05:16.06505,1,00:00:02.9096057,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:05:35.7751473,1,00:00:05.5593315,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:05:50.4692002,1,00:00:06.7189308,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:06:00.4835345,1,00:00:00.7054805,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:06:04.5557709,1,00:00:01.3511605,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:07:45.1416542,1,00:00:03.8754697,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:07:52.2624522,1,00:00:03.6885761,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:08:31.0285507,1,00:00:03.6765175,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:08:39.2473576,1,00:00:17.6317724,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:09:14.2495458,1,00:00:00.2031465,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:10:31.130612,1,00:00:00.4709223,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:15:07.9219121,1,00:00:02.6274909,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:15:14.1669411,1,00:00:08.6457181,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:15:28.7811738,1,00:00:02.6169674,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
